Classification Name,Classification Code,Series Name,Series Code,Country Name,Country Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Angola,AGO,0.038,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Anguilla,AIA,0.036,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Antigua and Barbuda,ATG,0.028,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Argentina,ARG,0.035,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Armenia,ARM,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Aruba,ABW,0.034,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Australia,AUS,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Austria,AUT,0.02,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Azerbaijan,AZE,0.056,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Bahamas, The",BHS,0.106,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bahrain,BHR,0.055,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bangladesh,BGD,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Barbados,BRB,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Belarus,BLR,0.055,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Belgium,BEL,0.021,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Belize,BLZ,0.052,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Benin,BEN,0.035,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bermuda,BMU,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bhutan,BTN,0.037,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bolivia,BOL,0.039,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bonaire,BON,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bosnia and Herzegovina,BIH,0.034,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Botswana,BWA,0.039,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Brazil,BRA,0.024,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,British Virgin Islands,VGB,0.047,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Brunei Darussalam,BRN,0.024,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Bulgaria,BGR,0.027,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Burkina Faso,BFA,0.06,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Burundi,BDI,0.036,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Cabo Verde,CPV,0.029,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Cambodia,KHM,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Cameroon,CMR,0.044,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Canada,CAN,0.027,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Cayman Islands,CYM,0.043,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Central African Republic,CAF,0.051,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Chad,TCD,0.061,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Chile,CHL,0.038,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,China,CHN,0.036,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Colombia,COL,0.051,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Comoros,COM,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Congo, Dem. Rep.",COD,0.026,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Congo, Rep.",COG,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Costa Rica,CRI,0.024,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Côte d'Ivoire,CIV,0.045,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Croatia,HRV,0.018,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Curacao,CUW,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Cyprus,CYP,0.028,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Czech Republic,CZE,0.026,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Denmark,DNK,0.022,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Djibouti,DJI,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Dominica,DMA,0.037,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Dominican Republic,DOM,0.051,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,East Asia & Pacific,EAS,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Ecuador,ECU,0.046,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Egypt, Arab Rep.",EGY,0.076,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,El Salvador,SLV,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Equatorial Guinea,GNQ,0.034,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Estonia,EST,0.027,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Eswatini,SWZ,0.045,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Ethiopia,ETH,0.061,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Europe & Central Asia,ECS,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Fiji,FJI,0.052,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Finland,FIN,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,France,FRA,0.022,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Gabon,GAB,0.032,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Gambia, The",GMB,0.056,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Germany,DEU,0.019,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Ghana,GHA,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Greece,GRC,0.032,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Grenada,GRD,0.033,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Guinea,GIN,0.049,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Guinea-Bissau,GNB,0.046,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Guyana,GUY,0.029,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Haiti,HTI,0.033,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,High income,HIC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Honduras,HND,0.074,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Hong Kong SAR, China",HKG,0.044,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Hungary,HUN,0.027,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Iceland,ISL,0.025,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,India,IND,0.05,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Indonesia,IDN,0.031,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Iran, Islamic Rep.",IRN,0.055,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Iraq,IRQ,0.039,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Ireland,IRL,0.025,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Israel,ISR,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Italy,ITA,0.02,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Jamaica,JAM,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Japan,JPN,0.015,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Jordan,JOR,0.037,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Kazakhstan,KAZ,0.052,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Kenya,KEN,0.063,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,"Korea, Rep.",KOR,0.017,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Kuwait,KWT,0.051,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Kyrgyz Republic,KGZ,0.058,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Lao PDR,LAO,0.046,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Latin America & Caribbean,LCN,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Latvia,LVA,0.036,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Lesotho,LSO,0.039,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Liberia,LBR,0.023,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Lithuania,LTU,0.029,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Low income,LIC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Lower middle income,LMC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Luxembourg,LUX,0.022,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Madagascar,MDG,0.066,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Malawi,MWI,0.065,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Malaysia,MYS,0.021,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Maldives,MDV,0.028,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mali,MLI,0.049,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Malta,MLT,0.023,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mauritania,MRT,0.046,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mauritius,MUS,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mexico,MEX,0.032,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Middle East & North Africa,MEA,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Moldova,MDA,0.049,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mongolia,MNG,0.037,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Montenegro,MNE,0.024,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Montserrat,MSR,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Morocco,MAR,0.044,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Mozambique,MOZ,0.063,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Myanmar,MMR,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Namibia,NAM,0.035,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Nepal,NPL,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Netherlands,NLD,0.019,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,New Zealand,NZL,0.021,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Nicaragua,NIC,0.044,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Niger,NER,0.051,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Nigeria,NGA,0.036,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,North America,NAC,..,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,North Macedonia,MKD,0.044,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Norway,NOR,0.023,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Oman,OMN,0.053,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Pakistan,PAK,0.057,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Panama,PAN,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Paraguay,PRY,0.041,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Peru,PER,0.04,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Philippines,PHL,0.052,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Poland,POL,0.031,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Portugal,PRT,0.031,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Qatar,QAT,0.03,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Romania,ROU,0.025,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Russian Federation,RUS,0.043,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Rwanda,RWA,0.073,..,..,..,..
Food Prices for Nutrition 1.0,FPN 1.0,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,Sao Tome and Principe,STP,0.036,..,..,..,..
